id,sentenca,secao,entidade_texto,entidade_label,entidade_start,entidade_end,entidade_score
3517,"DIREITO PENAL E PROCESSO PENAL. INÉPCIA DA INICIAL. INEXISTÊNCIA. MÉRITO. 
REDUÇÃO A CONDIÇÃO ANÁLOGA À DE ESCRAVO. ARTIGO 149 DO CP. 
ATIPICIDADE. IN DUBIO PRO REO. ABSOLVIÇÃO. FRUSTRAÇÃO DE DIREITO 
ASSEGURADO POR LEI TRABALHISTA. ARTIGO 203 DO CP. AUTORIA, 
MATERIALIDADE E DOLO COMPROVADOS. FRAUDE. MANUTENÇÃO DA 
CONDENAÇÃO. PRECEDENTES.",FUNDAMENTACAO,##TI,LEGISLACAO,235.0,237.0,0.9995
3517,"DIREITO PENAL E PROCESSO PENAL. INÉPCIA DA INICIAL. INEXISTÊNCIA. MÉRITO. 
REDUÇÃO A CONDIÇÃO ANÁLOGA À DE ESCRAVO. ARTIGO 149 DO CP. 
ATIPICIDADE. IN DUBIO PRO REO. ABSOLVIÇÃO. FRUSTRAÇÃO DE DIREITO 
ASSEGURADO POR LEI TRABALHISTA. ARTIGO 203 DO CP. AUTORIA, 
MATERIALIDADE E DOLO COMPROVADOS. FRAUDE. MANUTENÇÃO DA 
CONDENAÇÃO. PRECEDENTES.",FUNDAMENTACAO,##GO 203 DO CP,LEGISLACAO,237.0,249.0,0.9985
3518,"Necessária a demonstração, de plano, da ausência de 
justa causa para o inquérito ou para a ação penal, consubstanciada na inexistência de 
elementos indiciários capazes de demonstrar a autoria e a materialidade do delito, a 
atipicidade da conduta e a presença de alguma causa excludente da punibilidade, ou, ainda, 
nos casos de inépcia da denúncia; Possui aptidão a denúncia que contém a exposição do 
fato criminoso, com todas as suas circunstâncias, nos termos do art. 41 do Código de 
Processo Penal, trazendo os elementos de convicção acerca da materialidade e indícios da 
autoria do delito, a denominada justa causa penal, inexistindo por conseguinte qualquer 
nulidade no seu recebimento e no processamento da ação criminal; A redução à condição 
analoga à de escravo, na forma básica, será criminosa quando consistir em uma das quatro 
modalidades abaixo: a) submissão a trabalhos forçados; b) submissão a jornada exaustiva; 
c) sujeição a condições degradantes de trabalho; d) restrição da liberdade de locomoção, 
em razão de dívida contraída com o empregador.",FUNDAMENTACAO,art,LEGISLACAO,469.0,472.0,0.9992
3518,"Necessária a demonstração, de plano, da ausência de 
justa causa para o inquérito ou para a ação penal, consubstanciada na inexistência de 
elementos indiciários capazes de demonstrar a autoria e a materialidade do delito, a 
atipicidade da conduta e a presença de alguma causa excludente da punibilidade, ou, ainda, 
nos casos de inépcia da denúncia; Possui aptidão a denúncia que contém a exposição do 
fato criminoso, com todas as suas circunstâncias, nos termos do art. 41 do Código de 
Processo Penal, trazendo os elementos de convicção acerca da materialidade e indícios da 
autoria do delito, a denominada justa causa penal, inexistindo por conseguinte qualquer 
nulidade no seu recebimento e no processamento da ação criminal; A redução à condição 
analoga à de escravo, na forma básica, será criminosa quando consistir em uma das quatro 
modalidades abaixo: a) submissão a trabalhos forçados; b) submissão a jornada exaustiva; 
c) sujeição a condições degradantes de trabalho; d) restrição da liberdade de locomoção, 
em razão de dívida contraída com o empregador.",FUNDAMENTACAO,. 41 do Código de Processo Penal,LEGISLACAO,472.0,505.0,0.9977
3519,"O tipo é misto alternativo, ou de conteúdo variado, configurando-se o crime mediante qualquer das modalidades acima, não se
exigindo, necessariamente, a privação da liberdade;",FUNDAMENTACAO,,,,,
3520,"Não é qualquer violação dos direitos
trabalhistas que configura trabalho escravo.",FUNDAMENTACAO,,,,,
3521,"Apenas se incrimina a conduta que acarrete a ""redução a condição análoga à de escravo"", o que pressupõe total menoscabo à dignidade
da pessoa humana na relação de trabalho, naqueles casos em que este é prestado sem
mínimas condições de higiene, saúde e segurança;",FUNDAMENTACAO,,,,,
3522,"Não comprovadas as condições
degradantes de trabalho, não há falar na incidência do tipo penal do art. 149 do Código
Penal;",FUNDAMENTACAO,art,LEGISLACAO,98.0,101.0,0.9992
3522,"Não comprovadas as condições
degradantes de trabalho, não há falar na incidência do tipo penal do art. 149 do Código
Penal;",FUNDAMENTACAO,. 149 do Código Penal,LEGISLACAO,101.0,122.0,0.9994
3523,"Existindo dúvidas razoáveis
sobre ser ou não típica a conduta perpetrada pelos réus, impõe-se a sua absolvição
com base no princípio do in dubio pro reo;",FUNDAMENTACAO,,,,,
3524,"O delito do art. 203 do
Código Penal exige para a sua caracterização que a frustração do direito assegurado pela
legislação do trabalho ocorra mediante fraude ou violência.",FUNDAMENTACAO,art,LEGISLACAO,12.0,15.0,0.9996
3524,"O delito do art. 203 do
Código Penal exige para a sua caracterização que a frustração do direito assegurado pela
legislação do trabalho ocorra mediante fraude ou violência.",FUNDAMENTACAO,. 203 do Código Penal,LEGISLACAO,15.0,36.0,0.9996
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,T,JURISPRUDENCIA,600.0,601.0,0.97
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##R,JURISPRUDENCIA,601.0,602.0,0.971
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##F,JURISPRUDENCIA,602.0,603.0,0.9733
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,"##4, ACR 5005189 - 87. 2013. 4. 04. 7009",JURISPRUDENCIA,603.0,635.0,0.9727
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,S,ORGANIZACAO,637.0,638.0,0.9994
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##É,ORGANIZACAO,638.0,639.0,0.9995
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##TI,ORGANIZACAO,639.0,641.0,0.9995
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##MA TURMA,ORGANIZACAO,641.0,649.0,0.9993
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,C,PESSOA,660.0,661.0,0.9997
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##L,PESSOA,661.0,662.0,0.9995
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##Á,PESSOA,662.0,663.0,0.9995
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##U,PESSOA,663.0,664.0,0.9996
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##DI,PESSOA,664.0,666.0,0.9996
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,##A CRISTINA CRISTOFANI,PESSOA,666.0,687.0,0.9993
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,07,TEMPO,710.0,712.0,0.9988
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,/,TEMPO,712.0,713.0,0.999
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,02,TEMPO,713.0,715.0,0.9987
3525,"A fraude, em sua acepção
jurídica, é o engodo, embuste, artifício, artimanha para induzir ou manter em erro outrem e,
no caso em análise, frustrar o direito assegurado pela legislação trabalhista; Na hipótese, a
fraude restou evidenciada mediante a utilização de expediente dissimulado (contrato de
parceria rural) para disfarçadamente tolher direitos dos trabalhadores; O argumento de que
um contrato de ""parceria rural"" seria mais vantajoso ao trabalhador não abona a real
intenção do réu, qual seja dissimular as relações empregatícias que mantinha com os
trabalhadores de sua lavoura de tomate. (TRF4, ACR 5005189-87.2013.4.04.7009, SÉTIMA
TURMA, Relatora CLÁUDIA CRISTINA CRISTOFANI, juntado aos autos em 07/02/2018)",FUNDAMENTACAO,/,TEMPO,715.0,716.0,0.9991
